pop,years,Ne
America,178341.02207100063,14131.852055551622
America,179992.85067824763,14131.852055551622
America,181659.97883753284,14131.852055551622
America,183342.54825622923,14131.852055551622
America,185040.7019542302,14132.508428413117
America,186754.58427610743,14132.508428413117
America,188484.34090337955,14132.508428413117
America,190230.1188668946,14132.508428413117
America,191992.0665593287,14132.508428413117
America,193770.3337477989,14132.508428413117
America,195565.0715865947,14132.508428413117
America,197376.43263002555,14132.508428413117
America,199204.57084538712,14132.84379707174
America,201049.6416260501,14132.84379707174
America,202911.8018046678,14132.84379707174
America,204791.20966650834,14132.84379707174
America,206688.02496290818,14132.84379707174
America,208602.4089248505,14132.84379707174
America,210534.52427667083,14132.508428413117
America,212484.5352498883,14132.508428413117
America,214452.60759716653,14132.508428413117
America,216438.90860640202,14132.508428413117
America,218443.60711494283,14132.508428413117
America,220466.8735239412,14132.508428413117
America,222508.87981283694,14132.508428413117
America,224569.79955397715,14132.508428413117
America,226649.80792736926,14132.508428413117
America,228749.0817355704,14132.508428413117
America,230867.7994187172,14131.852055551622
America,233006.14106969247,14131.852055551622
America,235164.28844943462,14131.852055551622
America,237342.42500238662,14131.852055551622
America,239540.73587208794,14132.508428413117
America,241759.40791691333,14132.508428413117
America,243998.62972595502,14132.508428413117
America,246258.5916350544,14132.508428413117
America,248539.48574297983,14132.84379707174
America,250841.5059277541,14132.84379707174
America,253164.84786313583,14132.84379707174
America,255509.7090352507,14137.051426068188
America,257876.28875937985,14142.526778777996
America,260264.78819690045,14137.051426068188
America,262675.41037238383,14137.051426068188
America,265108.3601908542,14137.051426068188
America,267563.84445520455,14137.051426068188
America,270042.071883777,14137.051426068188
America,272543.2531281028,14137.051426068188
America,275067.6007908067,14137.051426068188
America,277615.32944368036,14137.051426068188
America,280186.6556459195,14137.051426068188
America,282781.7979625338,14137.051426068188
America,285400.97698292375,14137.051426068188
America,288044.4153396298,14137.051426068188
America,290712.33772725816,14137.051426068188
America,293404.9709215787,14132.84379707174
America,296122.5437988032,14132.84379707174
America,298865.2873550382,14132.84379707174
America,301633.4347259197,14132.84379707174
America,304427.2212064306,14132.84379707174
America,307246.88427090034,14132.84379707174
America,310092.6635931923,14132.84379707174
America,312964.80106707505,14132.84379707174
America,315863.5408267819,14132.84379707174
America,318789.1292677649,14132.84379707174
America,321741.81506763713,14137.051426068188
America,324721.8492073125,14132.84379707174
America,327729.48499233817,14132.84379707174
America,330764.97807442426,14132.84379707174
America,333828.58647317643,14132.84379707174
America,336920.5705980267,14132.84379707174
America,340041.19327037025,14132.84379707174
America,343190.71974590427,14132.84379707174
America,346369.41773717344,14132.84379707174
America,349577.55743632786,14132.84379707174
America,352815.4115380883,14132.84379707174
America,356083.2552629274,14132.84379707174
America,359381.36638046254,14132.508428413117
America,362710.0252330648,14132.508428413117
America,366069.51475969056,14132.508428413117
America,369460.1205199302,14132.508428413117
America,372882.130718283,14132.508428413117
America,376335.83622865326,14132.508428413117
America,379821.53061907366,14132.508428413117
America,383339.51017666055,14132.508428413117
America,386890.0739327976,14132.508428413117
America,390473.5236885556,14132.508428413117
America,394090.16404034477,14132.508428413117
America,397740.3024058037,14132.508428413117
America,401424.2490499326,14132.508428413117
America,405142.3171114647,14132.508428413117
America,408894.82262948557,14132.508428413117
America,412682.0845702952,14132.508428413117
America,416504.4248545185,14132.508428413117
America,420362.1683844718,14132.508428413117
America,424255.6430717777,14132.508428413117
America,428185.17986524064,14132.508428413117
America,432151.1127789762,14132.508428413117
America,436153.77892080054,14132.508428413117
America,440193.5185208879,14132.508428413117
America,444270.6749606883,14132.508428413117
America,448385.59480211814,14132.508428413117
America,452538.6278170167,14132.508428413117
America,456730.12701687467,14132.508428413117
America,460960.4486828438,14132.508428413117
America,465229.9523960189,14132.508428413117
America,469539.00106800534,14132.508428413117
America,473887.9609717651,14132.508428413117
America,478277.2017727485,14132.508428413117
America,482707.0965603188,14132.508428413117
America,487178.0218794631,14132.508428413117
America,491690.3577628021,14132.508428413117
America,496244.48776289134,14132.508428413117
America,500840.79898482125,14132.508428413117
America,505479.68211912457,14132.508428413117
America,510161.5314749834,14132.508428413117
America,514886.74501374876,14132.508428413117
America,519655.72438276577,14132.508428413117
America,524468.8749495118,14132.508428413117
America,529326.6058360566,14132.508428413117
America,534229.3299538352,14132.508428413117
America,539177.4640387495,14132.508428413117
America,544171.4286865888,14132.508428413117
America,549211.6483887789,14132.508428413117
America,554298.5515684674,14131.852055551622
America,559432.5706169377,14131.852055551622
America,564614.141930366,14132.508428413117
America,569843.7059469136,14132.508428413117
America,575121.7071841614,14132.508428413117
America,580448.5942768984,14132.508428413117
America,585824.8200152536,14132.508428413117
America,591250.8413831869,14132.508428413117
America,596727.119597331,14132.508428413117
America,602254.1201461927,14132.508428413117
America,607832.3128297236,14132.508428413117
America,613462.1717992505,14132.508428413117
America,619144.1755977834,14132.84379707174
America,624878.8072006888,14137.051426068188
America,630666.5540567406,14137.051426068188
America,636507.9081295577,14137.051426068188
America,642403.365939419,14137.051426068188
America,648353.4286054714,14137.051426068188
America,654358.6018883229,14137.051426068188
America,660419.3962330305,14137.051426068188
America,666536.326812492,14137.051426068188
America,672709.9135712336,14137.051426068188
America,678940.6812696098,14137.051426068188
America,685229.1595284058,14137.051426068188
America,691575.8828738525,14137.051426068188
America,697981.3907830667,14137.051426068188
America,704446.2277299037,14137.051426068188
America,710970.9432312424,14137.051426068188
America,717556.091893692,14137.051426068188
America,724202.2334607315,14137.051426068188
America,730909.9328602918,14137.051426068188
America,737679.7602527731,14137.051426068188
America,744512.2910795128,14137.051426068188
America,751408.1061116962,14137.051426068188
America,758367.7914997191,14137.051426068188
America,765391.9388230155,14137.051426068188
America,772481.1451403401,14137.051426068188
America,779636.0130405221,14137.051426068188
America,786857.1506936844,14137.051426068188
America,794145.171902934,14137.051426068188
America,801500.6961565414,14137.051426068188
America,808924.3486805938,14132.84379707174
America,816416.7604921454,14132.84379707174
America,823978.568452851,14132.84379707174
America,831610.4153230961,14132.84379707174
America,839312.9498166372,14132.84379707174
America,847086.8266557403,14132.84379707174
America,854932.7066268367,14132.84379707174
America,862851.2566366887,14132.84379707174
America,870843.1497690724,14132.84379707174
America,878909.0653419963,14132.84379707174
America,887049.6889654403,14132.84379707174
America,895265.7125996382,14132.84379707174
America,903557.834613892,14132.84379707174
America,911926.7598459298,14132.84379707174
America,920373.199661823,14132.84379707174
America,928897.8720164497,14132.84379707174
America,937501.5015145289,14132.84379707174
America,946184.8194721992,14132.84379707174
America,954948.5639791966,14132.84379707174
America,963793.4799615795,14132.84379707174
America,972720.3192450537,14132.84379707174
America,981729.8406188841,14132.84379707174
America,990822.8099003787,14132.84379707174
America,1000000.0,14132.84379707174
Ancient,100.0,252.09143860093712
Ancient,100.92621909870473,252.89363708003924
Ancient,101.86101701559753,254.3230780026277
Ancient,102.80447320933096,256.0883511723444
Ancient,103.7566678745186,256.7249972210792
Ancient,104.71768194855203,257.6032196052928
Ancient,105.6875971184804,258.7804664362088
Ancient,106.66649582795388,259.68895141602644
Ancient,107.65446128423159,261.1300191744676
Ancient,108.65157746525384,261.9247292576848
Ancient,109.65792912678099,262.11150716984685
Ancient,110.67360180959733,263.2162665356965
Ancient,111.69868184678225,263.9876682667485
Ancient,112.73325637104871,265.3552056851952
Ancient,113.77741332214913,266.98706916411106
Ancient,114.83124145435112,269.8130845888121
Ancient,115.89483034398106,272.0674764671426
Ancient,116.96827039703847,273.3903313729013
Ancient,118.05165285688055,274.3017702181829
Ancient,119.14506981197759,276.59265401619433
Ancient,120.24861420374123,281.44167787195704
Ancient,121.36237983442405,282.1664537318601
Ancient,122.48646137509307,283.24830925945605
Ancient,123.62095437367692,283.6721863242418
Ancient,124.76595526308698,284.0905897573755
Ancient,125.9215613694151,284.95890390050397
Ancient,127.08787092020583,286.10493013270445
Ancient,128.26498305280597,288.10190120770733
Ancient,129.45299782279162,291.6155084986351
Ancient,130.65201621247212,292.2478223235673
Ancient,131.86214013947486,294.6537841583324
Ancient,133.08347246540748,295.48144352939187
Ancient,134.31611700460152,295.8706518891928
Ancient,135.56017853293687,297.5574464175827
Ancient,136.81576279674718,299.0434776448326
Ancient,138.08297652180923,299.9876763407119
Ancient,139.3619274224142,300.77675012009877
Ancient,140.65272421052364,302.099092106825
Ancient,141.95547660501015,303.32754890611363
Ancient,143.2702953409831,303.6743901274735
Ancient,144.59729217920196,304.5451740254442
Ancient,145.9365799155756,305.77059922970284
Ancient,147.28827239075017,308.3532679809348
Ancient,148.65248449978571,309.85590862959725
Ancient,150.02933220192182,311.3136985961836
Ancient,151.4189325304352,312.165577590575
Ancient,152.8214036025869,313.569607855241
Ancient,154.23686462966288,315.1668146620251
Ancient,155.6654359271062,316.56507834987895
